part,scenario,stagger_delay,run,client_id,group,total_duration_s,total_bytes,layer_digest_short,layer_duration_s,layer_size,layer_status,layer_cache_status
stagger,E,45,1,26,2,4.564,410464994,sha256:866771c43bf5,2.5899,49293124,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:ed881fbf1b07,1.9307,25614562,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:9da421ddeb65,2.9599,67778971,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:a793e3c6bce8,4.5579,236030458,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:10c3183ecaa6,0.6671,6085049,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:15991188a884,1.9300,25656055,200,unknown
stagger,E,45,1,26,2,4.564,410464994,sha256:5142ad1c6011,0.1666,250,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:299c82f5afaa,0.1667,6525,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:866771c43bf5,2.6094,49293124,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:ed881fbf1b07,1.9027,25614562,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:9da421ddeb65,2.9587,67778971,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:a793e3c6bce8,4.5514,236030458,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:10c3183ecaa6,0.6711,6085049,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:15991188a884,1.9011,25656055,200,unknown
stagger,E,45,1,27,2,4.562,410464994,sha256:5142ad1c6011,0.1631,250,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:299c82f5afaa,0.1628,6525,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:866771c43bf5,2.6094,49293124,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:ed881fbf1b07,1.8743,25614562,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:9da421ddeb65,2.9545,67778971,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:a793e3c6bce8,4.5500,236030458,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:10c3183ecaa6,0.6687,6085049,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:15991188a884,1.9220,25656055,200,unknown
stagger,E,45,1,28,2,4.563,410464994,sha256:5142ad1c6011,0.1607,250,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:299c82f5afaa,0.1607,6525,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:866771c43bf5,2.6039,49293124,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:ed881fbf1b07,1.9210,25614562,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:9da421ddeb65,2.9526,67778971,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:a793e3c6bce8,4.5465,236030458,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:10c3183ecaa6,0.6654,6085049,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:15991188a884,1.9136,25656055,200,unknown
stagger,E,45,1,29,2,4.563,410464994,sha256:5142ad1c6011,0.1562,250,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:299c82f5afaa,0.1360,6525,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:866771c43bf5,2.6007,49293124,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:ed881fbf1b07,2.1133,25614562,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:9da421ddeb65,2.9448,67778971,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:a793e3c6bce8,4.5391,236030458,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:10c3183ecaa6,0.6537,6085049,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:15991188a884,1.9103,25656055,200,unknown
stagger,E,45,1,30,2,4.560,410464994,sha256:5142ad1c6011,0.1529,250,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:299c82f5afaa,0.1316,6525,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:866771c43bf5,2.5973,49293124,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:ed881fbf1b07,1.9950,25614562,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:9da421ddeb65,2.9452,67778971,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:a793e3c6bce8,4.5363,236030458,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:10c3183ecaa6,0.6505,6085049,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:15991188a884,1.8638,25656055,200,unknown
stagger,E,45,1,31,2,4.560,410464994,sha256:5142ad1c6011,0.1498,250,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:299c82f5afaa,0.1310,6525,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:866771c43bf5,2.7502,49293124,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:ed881fbf1b07,2.0179,25614562,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:9da421ddeb65,2.9316,67778971,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:a793e3c6bce8,4.5361,236030458,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:10c3183ecaa6,0.6214,6085049,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:15991188a884,2.1771,25656055,200,unknown
stagger,E,45,1,32,2,4.561,410464994,sha256:5142ad1c6011,0.0685,250,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:299c82f5afaa,0.1473,6525,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:866771c43bf5,2.5749,49293124,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:ed881fbf1b07,1.8846,25614562,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:9da421ddeb65,2.9342,67778971,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:a793e3c6bce8,4.5321,236030458,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:10c3183ecaa6,0.6287,6085049,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:15991188a884,1.8902,25656055,200,unknown
stagger,E,45,1,33,2,4.560,410464994,sha256:5142ad1c6011,0.1263,250,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:299c82f5afaa,0.1236,6525,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:866771c43bf5,2.5887,49293124,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:ed881fbf1b07,2.4054,25614562,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:9da421ddeb65,2.9382,67778971,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:a793e3c6bce8,4.5337,236030458,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:10c3183ecaa6,0.6632,6085049,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:15991188a884,1.8799,25656055,200,unknown
stagger,E,45,1,34,2,4.564,410464994,sha256:5142ad1c6011,0.1418,250,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:299c82f5afaa,0.1208,6525,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:866771c43bf5,2.5865,49293124,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:ed881fbf1b07,1.8542,25614562,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:9da421ddeb65,2.9342,67778971,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:a793e3c6bce8,4.5252,236030458,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:10c3183ecaa6,0.6488,6085049,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:15991188a884,1.8908,25656055,200,unknown
stagger,E,45,1,35,2,4.559,410464994,sha256:5142ad1c6011,0.0618,250,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:299c82f5afaa,0.0871,6525,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:866771c43bf5,2.5702,49293124,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:ed881fbf1b07,1.9008,25614562,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:9da421ddeb65,2.9279,67778971,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:a793e3c6bce8,4.5193,236030458,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:10c3183ecaa6,0.6200,6085049,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:15991188a884,1.8938,25656055,200,unknown
stagger,E,45,1,36,2,4.556,410464994,sha256:5142ad1c6011,0.1382,250,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:299c82f5afaa,0.1145,6525,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:866771c43bf5,2.5809,49293124,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:ed881fbf1b07,1.8807,25614562,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:9da421ddeb65,2.9286,67778971,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:a793e3c6bce8,4.5207,236030458,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:10c3183ecaa6,0.6337,6085049,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:15991188a884,1.8912,25656055,200,unknown
stagger,E,45,1,37,2,4.560,410464994,sha256:5142ad1c6011,0.1338,250,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:299c82f5afaa,0.1139,6525,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:866771c43bf5,2.5837,49293124,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:ed881fbf1b07,1.8778,25614562,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:9da421ddeb65,2.9258,67778971,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:a793e3c6bce8,4.5183,236030458,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:10c3183ecaa6,0.6387,6085049,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:15991188a884,1.9165,25656055,200,unknown
stagger,E,45,1,38,2,4.560,410464994,sha256:5142ad1c6011,0.1113,250,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:299c82f5afaa,0.1325,6525,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:866771c43bf5,2.8431,49293124,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:ed881fbf1b07,1.8883,25614562,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:9da421ddeb65,2.9185,67778971,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:a793e3c6bce8,4.5137,236030458,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:10c3183ecaa6,0.6001,6085049,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:15991188a884,1.8798,25656055,200,unknown
stagger,E,45,1,39,2,4.559,410464994,sha256:5142ad1c6011,0.1089,250,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:299c82f5afaa,0.1061,6525,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:866771c43bf5,2.5689,49293124,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:ed881fbf1b07,1.8890,25614562,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:9da421ddeb65,2.9152,67778971,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:a793e3c6bce8,4.5088,236030458,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:10c3183ecaa6,0.5893,6085049,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:15991188a884,1.8634,25656055,200,unknown
stagger,E,45,1,40,2,4.556,410464994,sha256:5142ad1c6011,0.0738,250,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:299c82f5afaa,0.1065,6525,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:866771c43bf5,2.7368,49293124,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:ed881fbf1b07,1.8870,25614562,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:9da421ddeb65,2.9119,67778971,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:a793e3c6bce8,4.5107,236030458,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:10c3183ecaa6,0.5868,6085049,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:15991188a884,1.8859,25656055,200,unknown
stagger,E,45,1,41,2,4.559,410464994,sha256:5142ad1c6011,0.1050,250,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:299c82f5afaa,0.1019,6525,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:866771c43bf5,2.5545,49293124,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:ed881fbf1b07,1.9164,25614562,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:9da421ddeb65,2.9094,67778971,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:a793e3c6bce8,4.5097,236030458,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:10c3183ecaa6,0.5936,6085049,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:15991188a884,1.8596,25656055,200,unknown
stagger,E,45,1,42,2,4.560,410464994,sha256:5142ad1c6011,0.1209,250,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:299c82f5afaa,0.1217,6525,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:866771c43bf5,2.7475,49293124,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:ed881fbf1b07,1.8584,25614562,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:9da421ddeb65,2.9088,67778971,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:a793e3c6bce8,4.5067,236030458,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:10c3183ecaa6,0.6196,6085049,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:15991188a884,1.8767,25656055,200,unknown
stagger,E,45,1,43,2,4.559,410464994,sha256:5142ad1c6011,0.0970,250,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:299c82f5afaa,0.0983,6525,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:866771c43bf5,2.5474,49293124,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:ed881fbf1b07,1.9242,25614562,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:9da421ddeb65,2.9051,67778971,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:a793e3c6bce8,4.5030,236030458,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:10c3183ecaa6,0.6177,6085049,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:15991188a884,1.8551,25656055,200,unknown
stagger,E,45,1,44,2,4.559,410464994,sha256:5142ad1c6011,0.0662,250,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:299c82f5afaa,0.0656,6525,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:866771c43bf5,2.5489,49293124,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:ed881fbf1b07,1.9157,25614562,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:9da421ddeb65,2.9105,67778971,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:a793e3c6bce8,4.5012,236030458,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:10c3183ecaa6,0.6156,6085049,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:15991188a884,1.8535,25656055,200,unknown
stagger,E,45,1,45,2,4.558,410464994,sha256:5142ad1c6011,0.1160,250,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:299c82f5afaa,0.1160,6525,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:866771c43bf5,2.7849,49293124,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:ed881fbf1b07,1.8677,25614562,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:9da421ddeb65,3.0214,67778971,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:a793e3c6bce8,4.4998,236030458,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:10c3183ecaa6,0.5868,6085049,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:15991188a884,1.9046,25656055,200,unknown
stagger,E,45,1,46,2,4.558,410464994,sha256:5142ad1c6011,0.0630,250,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:299c82f5afaa,0.0959,6525,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:866771c43bf5,2.5591,49293124,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:ed881fbf1b07,1.8519,25614562,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:9da421ddeb65,3.0376,67778971,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:a793e3c6bce8,4.4986,236030458,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:10c3183ecaa6,0.5773,6085049,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:15991188a884,1.8442,25656055,200,unknown
stagger,E,45,1,47,2,4.558,410464994,sha256:5142ad1c6011,0.0925,250,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:299c82f5afaa,0.0953,6525,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:866771c43bf5,2.5447,49293124,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:ed881fbf1b07,1.8859,25614562,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:9da421ddeb65,2.9000,67778971,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:a793e3c6bce8,4.4997,236030458,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:10c3183ecaa6,0.5849,6085049,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:15991188a884,1.8700,25656055,200,unknown
stagger,E,45,1,48,2,4.559,410464994,sha256:5142ad1c6011,0.0486,250,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:299c82f5afaa,0.1129,6525,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:866771c43bf5,2.5537,49293124,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:ed881fbf1b07,1.8749,25614562,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:9da421ddeb65,2.8985,67778971,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:a793e3c6bce8,4.4980,236030458,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:10c3183ecaa6,0.5750,6085049,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:15991188a884,1.8570,25656055,200,unknown
stagger,E,45,1,49,2,4.559,410464994,sha256:5142ad1c6011,0.0476,250,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:299c82f5afaa,0.0716,6525,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:866771c43bf5,11.5055,49293124,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:ed881fbf1b07,11.4881,25614562,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:9da421ddeb65,18.6769,67778971,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:a793e3c6bce8,34.3839,236030458,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:10c3183ecaa6,4.9421,6085049,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:15991188a884,14.0030,25656055,200,unknown
stagger,E,45,2,0,1,34.388,410464994,sha256:5142ad1c6011,0.0706,250,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:299c82f5afaa,0.0691,6525,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:866771c43bf5,11.5035,49293124,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:ed881fbf1b07,11.4855,25614562,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:9da421ddeb65,18.6756,67778971,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:a793e3c6bce8,34.3817,236030458,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:10c3183ecaa6,4.9398,6085049,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:15991188a884,14.0006,25656055,200,unknown
stagger,E,45,2,1,1,34.388,410464994,sha256:5142ad1c6011,0.0679,250,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:299c82f5afaa,0.0668,6525,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:866771c43bf5,11.5017,49293124,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:ed881fbf1b07,11.4870,25614562,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:9da421ddeb65,18.6722,67778971,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:a793e3c6bce8,34.3788,236030458,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:10c3183ecaa6,4.9361,6085049,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:15991188a884,13.9980,25656055,200,unknown
stagger,E,45,2,2,1,34.387,410464994,sha256:5142ad1c6011,0.0658,250,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:299c82f5afaa,0.0644,6525,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:866771c43bf5,11.5004,49293124,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:ed881fbf1b07,11.4811,25614562,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:9da421ddeb65,18.6687,67778971,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:a793e3c6bce8,34.3767,236030458,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:10c3183ecaa6,4.9355,6085049,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:15991188a884,13.9979,25656055,200,unknown
stagger,E,45,2,3,1,34.387,410464994,sha256:5142ad1c6011,0.0635,250,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:299c82f5afaa,0.0624,6525,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:866771c43bf5,11.4965,49293124,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:ed881fbf1b07,11.4820,25614562,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:9da421ddeb65,18.6681,67778971,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:a793e3c6bce8,34.3745,236030458,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:10c3183ecaa6,4.9319,6085049,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:15991188a884,13.9958,25656055,200,unknown
stagger,E,45,2,4,1,34.387,410464994,sha256:5142ad1c6011,0.0618,250,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:299c82f5afaa,0.0593,6525,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:866771c43bf5,11.4961,49293124,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:ed881fbf1b07,11.4752,25614562,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:9da421ddeb65,18.6645,67778971,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:a793e3c6bce8,34.3709,236030458,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:10c3183ecaa6,4.9300,6085049,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:15991188a884,13.9908,25656055,200,unknown
stagger,E,45,2,5,1,34.387,410464994,sha256:5142ad1c6011,0.0580,250,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:299c82f5afaa,0.0565,6525,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:866771c43bf5,11.4907,49293124,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:ed881fbf1b07,11.4732,25614562,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:9da421ddeb65,18.6618,67778971,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:a793e3c6bce8,34.3698,236030458,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:10c3183ecaa6,4.9276,6085049,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:15991188a884,13.9882,25656055,200,unknown
stagger,E,45,2,6,1,34.388,410464994,sha256:5142ad1c6011,0.0558,250,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:299c82f5afaa,0.0544,6525,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:866771c43bf5,11.4915,49293124,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:ed881fbf1b07,11.4708,25614562,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:9da421ddeb65,18.6610,67778971,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:a793e3c6bce8,34.3677,236030458,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:10c3183ecaa6,4.9255,6085049,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:15991188a884,13.9879,25656055,200,unknown
stagger,E,45,2,7,1,34.388,410464994,sha256:5142ad1c6011,0.0537,250,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:299c82f5afaa,0.0522,6525,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:866771c43bf5,11.4864,49293124,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:ed881fbf1b07,11.4689,25614562,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:9da421ddeb65,18.6582,67778971,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:a793e3c6bce8,34.3656,236030458,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:10c3183ecaa6,4.9232,6085049,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:15991188a884,13.9857,25656055,200,unknown
stagger,E,45,2,8,1,34.388,410464994,sha256:5142ad1c6011,0.0514,250,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:299c82f5afaa,0.0499,6525,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:866771c43bf5,11.4843,49293124,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:ed881fbf1b07,11.4668,25614562,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:9da421ddeb65,18.6554,67778971,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:a793e3c6bce8,34.3629,236030458,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:10c3183ecaa6,4.9197,6085049,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:15991188a884,13.9818,25656055,200,unknown
stagger,E,45,2,9,1,34.387,410464994,sha256:5142ad1c6011,0.0495,250,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:299c82f5afaa,0.0477,6525,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:866771c43bf5,11.4817,49293124,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:ed881fbf1b07,11.4649,25614562,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:9da421ddeb65,18.6534,67778971,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:a793e3c6bce8,34.3606,236030458,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:10c3183ecaa6,4.9173,6085049,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:15991188a884,13.9795,25656055,200,unknown
stagger,E,45,2,10,1,34.387,410464994,sha256:5142ad1c6011,0.0476,250,200,unknown
stagger,E,45,2,11,1,34.387,410464994,sha256:299c82f5afaa,0.0458,6525,200,unknown
stagger,E,45,2,11,1,34.387,410464994,sha256:866771c43bf5,11.4800,49293124,200,unknown
